Li_frac,avg_electronegativity,avg_atomic_mass,avg_atomic_radius,avg_row,avg_col,num_elements,formula,sigma,log_sigma
0.07331975560081466,2.610621181262729,35.5718006503055,0.9763238289205701,2.854378818737271,11.0091649694501,5,Li0.36La0.55Ti0.995Al0.005O3,0.0011,-2.958
0.07331975560081466,2.610549898167006,35.59306894093686,0.9764765784114053,2.855397148676171,10.999999999999998,4,Li0.36La0.55Ti1O3,0.000688,-3.162411561764489
0.07317073170731707,2.6081910569105693,35.59080287195122,0.9769308943089431,2.8516260162601625,11.07520325203252,5,Li0.36La0.56Ti0.95Al0.05O3,0.00064,-3.193
0.07287449392712551,2.5990485829959518,35.9819904048583,0.9834008097165994,2.8643724696356276,10.931174089068827,5,Li0.36La0.58Mg0.05Ti0.95O3,0.00021,-3.677
0.07802874743326489,2.615523613963039,36.182751129363446,0.9640657084188913,2.8377823408624225,10.97741273100616,4,Li0.38Sm0.52Ti1O2.97,0.0007501,-4.76098500216801
0.07910750507099393,2.6036916835699797,35.20915695740366,0.9773833671399594,2.8438133874239355,10.955375253549697,4,Li0.39La0.54Ti1O3,0.0009505,-3.044754499211876
0.06048387096774193,2.601008064516129,36.96763543951613,0.9832661290322581,2.875,11.487903225806452,5,Li0.3La0.66Ti0.7Al0.3O3,1.72e-05,-4.764
0.06,2.5904,37.365428888,0.988,2.88,11.6,5,Li0.3La0.7Ti0.6Al0.4O3,1.04e-07,-6.982966660701219
0.04838709677419355,2.797096774193548,28.559504354838708,0.8798387096774193,2.596774193548387,13.225806451612904,4,Li0.3Y0.9P1O4,4.64e-07,-6.333
0.09054325955734407,2.590140845070423,34.45060249496982,0.979175050301811,2.8209255533199196,10.867203219315897,4,Li0.45La0.52Ti1O3,0.000643,-3.2026463086937507
0.09,2.5826000000000002,34.659622471999995,0.982,2.8200000000000003,11.0,5,Li0.45La0.55Ti0.9Al0.1O3,0.00151,-2.8210230527068307
0.08,2.5852,35.561557944,0.984,2.84,11.2,5,Li0.4La0.6Ti0.8Al0.2O3,0.000568,-3.245651664288981
0.08333333333333333,2.8287499999999994,38.94400208333333,0.9166666666666665,2.833333333333333,12.0,5,Li0.5Ce0.25Pr0.25Mo1O4,1e-09,-9.0
0.08333333333333333,2.8304166666666664,39.337849999999996,0.9166666666666665,2.833333333333333,12.0,5,Li0.5Ce0.25Sm0.25Mo1O4,1.8e-10,-9.744727494896694
0.08333333333333333,2.828333333333333,38.91101666666667,0.9166666666666665,2.833333333333333,12.0,4,Li0.5Ce0.5Mo1O4,1.3e-08,-7.886056647693163
0.1,2.5808,33.8644176,0.9779999999999999,2.8,10.799999999999999,5,Li0.5La0.4Nd0.1Ti1O3,0.001,-3.0
0.1,2.58,33.757687000000004,0.9799999999999999,2.8,10.8,4,Li0.5La0.5Ti1O3,0.00049055,-3.642429133630484
0.07017543859649122,2.782683178534572,22.0399520123839,0.828998968008256,2.3808049535603715,14.255933952528379,4,Li0.68Ga0.68Si2.33O6,3.15e-11,-10.50228226
0.09374999999999999,2.7365625,26.6032253125,0.8921875,2.53125,12.8125,4,Li0.6Y0.8P1O4,1.41e-05,-4.851
0.19791666666666669,2.2993750000000004,46.38641406250001,1.1385416666666668,3.0625,9.354166666666668,4,Li0.76La1Mg0.08O2,7.27e-10,-9.138465589140962
0.03954802259887005,2.9173446327683616,21.426053535593226,0.7892655367231639,2.378531073446328,14.033898305084747,5,Li0.7Ti1.7Al0.3P3O12,0.00033265,-3.6705
0.12152269399707173,2.65787701317716,20.5599710102489,0.8948755490483162,2.342606149341142,12.254758418740849,5,Li0.83Mg0.83In0.17P1O4,1.41e-09,-8.85
0.12408759124087591,2.6516058394160584,20.255936058394163,0.8963503649635037,2.335766423357664,12.189781021897812,5,Li0.85Mg0.85In0.15P1O4,1.26e-09,-8.899
0.04805811679240011,2.868862810841017,36.552696060352055,0.8159402067616652,2.6225202570550437,13.746856663872592,4,Li0.86Hf2.035P3O12,9.2e-08,-7.036212172654444
0.04477779021605284,2.8751035486398746,26.983244543826263,0.8165621851561626,2.518526810701892,13.769058546960707,5,Li0.8La0.066Zr2P3O12,8.2e-06,-5.086
